 &plot nbnd=  31, nks=   183 /
  -10.325  -10.299   -2.814   -2.685   -0.241   -0.235    0.075    0.283    0.950    0.955
    1.259    1.265    1.612    1.763    2.452    2.579    5.037    5.221    5.420    5.527
    5.638
            0.175000  0.101036  0.066358
  -71.096  -71.091  -35.314  -35.310  -35.281  -35.277  -35.238  -35.234  -11.281  -11.266
  -10.271  -10.246   -2.681   -2.552   -0.497   -0.491   -0.084    0.088    1.047    1.053
    1.124    1.131    1.526    1.686    2.380    2.474    4.904    5.118    5.415    5.546
    5.549
            0.200000  0.115470  0.066358
  -71.096  -71.091  -35.312  -35.307  -35.296  -35.292  -35.242  -35.237  -11.160  -11.145
  -10.211  -10.188   -2.538   -2.412   -0.760   -0.752   -0.259   -0.118    0.987    0.994
    1.153    1.159    1.426    1.590    2.288    2.352    4.815    5.051    5.449    5.457
    5.476
            0.225000  0.129904  0.066358
  -71.095  -71.090  -35.312  -35.309  -35.307  -35.304  -35.246  -35.241  -11.028  -11.013
  -10.146  -10.124   -2.394   -2.272   -1.020   -1.009   -0.448   -0.334    0.852    0.859
    1.263    1.270    1.321    1.484    2.178    2.221    4.773    5.019    5.378    5.396
    5.519
            0.250000  0.144338  0.066358
  -71.094  -71.089  -35.328  -35.323  -35.306  -35.301  -35.249  -35.245  -10.888  -10.873
  -10.077  -10.056   -2.265   -2.153   -1.262   -1.243   -0.647   -0.556    0.722    0.728
    1.220    1.376    1.377    1.383    2.062    2.092    4.774    5.020    5.311    5.329
    5.616
            0.275000  0.158771  0.066358
  -71.094  -71.089  -35.344  -35.339  -35.303  -35.298  -35.253  -35.248  -10.741  -10.727
  -10.006   -9.987   -2.187   -2.097   -1.452   -1.411   -0.852   -0.779    0.598    0.604
    1.127    1.276    1.486    1.494    1.950    1.976    4.811    5.048    5.259    5.276
    5.733
            0.300000  0.173205  0.066358
  -71.093  -71.088  -35.359  -35.354  -35.300  -35.295  -35.257  -35.252  -10.592  -10.578
   -9.935   -9.916   -2.220   -2.165   -1.531   -1.457   -1.057   -0.999    0.483    0.490
    1.047    1.184    1.592    1.600    1.857    1.884    4.878    5.098    5.225    5.241
    5.861
            0.325000  0.187639  0.066358
  -71.092  -71.088  -35.374  -35.369  -35.297  -35.292  -35.260  -35.256  -10.443  -10.429
   -9.864   -9.847   -2.367   -2.332   -1.501   -1.410   -1.254   -1.207    0.379    0.385
    0.979    1.103    1.689    1.698    1.793    1.824    4.967    5.165    5.209    5.223
    5.991
            0.350000  0.202073  0.066358
  -71.092  -71.087  -35.387  -35.382  -35.295  -35.290  -35.264  -35.259  -10.299  -10.286
   -9.796   -9.781   -2.559   -2.532   -1.475   -1.422   -1.393   -1.315    0.286    0.293
    0.926    1.034    1.766    1.774    1.785    1.801    5.072    5.210    5.222    5.245
    6.117
            0.375000  0.216506  0.066358
  -71.091  -71.086  -35.399  -35.394  -35.292  -35.287  -35.267  -35.262  -10.164  -10.152
   -9.734   -9.720   -2.754   -2.730   -1.624   -1.591   -1.339   -1.252    0.206    0.213
    0.884    0.977    1.775    1.813    1.847    1.859    5.188    5.224    5.235    5.333
    6.232
            0.400000  0.230940  0.066358
  -71.091  -71.086  -35.409  -35.405  -35.290  -35.286  -35.269  -35.264  -10.044  -10.033
   -9.679   -9.667   -2.930   -2.907   -1.769   -1.742   -1.282   -1.199    0.139    0.146
    0.855    0.930    1.816    1.854    1.905    1.918    5.248    5.257    5.309    5.427
    6.331
            0.425000  0.245374  0.066358
  -71.090  -71.086  -35.418  -35.413  -35.289  -35.284  -35.271  -35.266   -9.943   -9.933
   -9.633   -9.623   -3.078   -3.055   -1.888   -1.865   -1.241   -1.164    0.087    0.094
    0.835    0.893    1.875    1.910    1.950    1.964    5.276    5.283    5.430    5.522
    6.409
            0.450000  0.259808  0.066358
  -71.090  -71.085  -35.424  -35.419  -35.288  -35.283  -35.273  -35.268   -9.866   -9.857
   -9.599   -9.590   -3.189   -3.167   -1.975   -1.955   -1.216   -1.142    0.049    0.057
    0.825    0.865    1.937    1.965    1.981    1.996    5.301    5.307    5.540    5.611
    6.465
            0.475000  0.274241  0.066358
  -71.090  -71.085  -35.427  -35.422  -35.287  -35.282  -35.274  -35.269   -9.818   -9.810
   -9.578   -9.570   -3.258   -3.236   -2.029   -2.011   -1.202   -1.131    0.027    0.034
    0.822    0.845    1.985    1.999    2.003    2.015    5.319    5.325    5.622    5.679
    6.496
            0.500000  0.288675  0.066358
  -71.090  -71.085  -35.428  -35.424  -35.287  -35.282  -35.274  -35.269   -9.802   -9.794
   -9.571   -9.563   -3.282   -3.259   -2.047   -2.029   -1.198   -1.128    0.019    0.026
    0.822    0.837    2.004    2.005    2.016    2.021    5.325    5.331    5.653    5.706
    6.507
            0.508333  0.274241  0.066358
  -71.090  -71.085  -35.428  -35.423  -35.287  -35.282  -35.274  -35.269   -9.800   -9.792
   -9.570   -9.562   -3.278   -3.255   -2.048   -2.030   -1.197   -1.127    0.015    0.021
    0.823    0.838    1.885    1.897    2.109    2.124    5.325    5.330    5.655    5.708
    6.514
            0.516667  0.259808  0.066358
  -71.090  -71.085  -35.428  -35.423  -35.287  -35.282  -35.275  -35.271   -9.796   -9.788
   -9.567   -9.560   -3.266   -3.243   -2.049   -2.032   -1.192   -1.123    0.001    0.006
    0.826    0.842    1.749    1.761    2.198    2.214    5.323    5.328    5.660    5.714
    6.534
            0.525000  0.245374  0.066358
  -71.090  -71.085  -35.427  -35.422  -35.286  -35.282  -35.277  -35.272   -9.789   -9.781
   -9.563   -9.555   -3.246   -3.224   -2.052   -2.036   -1.185   -1.116   -0.021   -0.016
    0.829    0.847    1.597    1.609    2.273    2.291    5.316    5.325    5.668    5.725
    6.568
            0.533333  0.230940  0.066358
  -71.090  -71.085  -35.426  -35.421  -35.286  -35.281  -35.279  -35.275   -9.779   -9.772
   -9.557   -9.550   -3.219   -3.196   -2.055   -2.041   -1.176   -1.108   -0.052   -0.044
    0.831    0.853    1.432    1.444    2.336    2.357    5.304    5.319    5.683    5.740
    6.613
            0.541667  0.216506  0.066358
  -71.090  -71.085  -35.424  -35.419  -35.286  -35.282  -35.281  -35.278   -9.767   -9.760
   -9.550   -9.542   -3.183   -3.161   -2.061   -2.049   -1.164   -1.097   -0.087   -0.075
    0.833    0.858    1.254    1.268    2.390    2.413    5.286    5.307    5.704    5.760
    6.666
            0.550000  0.202073  0.066358
  -71.090  -71.085  -35.422  -35.417  -35.286  -35.286  -35.281  -35.281   -9.753   -9.745
   -9.542   -9.534   -3.141   -3.119   -2.068   -2.058   -1.150   -1.084   -0.125   -0.108
    0.833    0.860    1.067    1.081    2.437    2.462    5.262    5.286    5.733    5.786
    6.700
            0.558333  0.187639  0.066358
  -71.090  -71.085  -35.420  -35.415  -35.290  -35.285  -35.285  -35.281   -9.736   -9.729
   -9.532   -9.524   -3.091   -3.070   -2.078   -2.070   -1.135   -1.070   -0.163   -0.141
    0.830    0.860    0.873    0.888    2.479    2.506    5.230    5.255    5.770    5.817
    6.574
            0.566667  0.173205  0.066358
  -71.090  -71.085  -35.418  -35.413  -35.295  -35.290  -35.285  -35.280   -9.718   -9.711
   -9.521   -9.514   -3.035   -3.014   -2.090   -2.084   -1.118   -1.056   -0.200   -0.173
    0.673    0.689    0.824    0.856    2.519    2.547    5.190    5.214    5.814    5.853
    6.447
            0.575000  0.158771  0.066358
  -71.090  -71.085  -35.415  -35.410  -35.300  -35.295  -35.285  -35.280   -9.698   -9.691
   -9.509   -9.502   -2.972   -2.951   -2.105   -2.100   -1.102   -1.042   -0.233   -0.202
    0.472    0.489    0.815    0.848    2.557    2.586    5.142    5.165    5.865    5.894
    6.327
            0.583333  0.144338  0.066358
  -71.089  -71.085  -35.412  -35.407  -35.306  -35.301  -35.284  -35.280   -9.678   -9.671
   -9.497   -9.490   -2.903   -2.883   -2.123   -2.118   -1.085   -1.028   -0.261   -0.227
    0.272    0.290    0.802    0.835    2.596    2.626    5.088    5.107    5.920    5.939
    6.216
            0.591667  0.129904  0.066358
  -71.089  -71.085  -35.409  -35.404  -35.311  -35.307  -35.284  -35.279   -9.656   -9.649
   -9.484   -9.478   -2.829   -2.810   -2.144   -2.138   -1.070   -1.017   -0.284   -0.248
    0.076    0.095    0.785    0.818    2.636    2.666    5.026    5.043    5.977    5.988
    6.117
            0.600000  0.115470  0.066358
  -71.089  -71.085  -35.405  -35.400  -35.317  -35.313  -35.284  -35.279   -9.635   -9.628
   -9.472   -9.465   -2.750   -2.732   -2.167   -2.159   -1.058   -1.009   -0.301   -0.264
   -0.111   -0.093    0.765    0.798    2.679    2.709    4.960    4.973    5.996    6.037
    6.069
            0.608333  0.101036  0.066358
  -71.089  -71.084  -35.401  -35.397  -35.323  -35.319  -35.283  -35.279   -9.613   -9.607
   -9.460   -9.453   -2.668   -2.651   -2.191   -2.181   -1.051   -1.008   -0.317   -0.302
   -0.265   -0.259    0.743    0.775    2.724    2.753    4.890    4.900    5.930    6.069
    6.117
            0.616667  0.086603  0.066358
  -71.089  -71.084  -35.397  -35.393  -35.330  -35.325  -35.283  -35.278   -9.593   -9.587
   -9.448   -9.442   -2.583   -2.568   -2.215   -2.204   -1.053   -1.018   -0.449   -0.434
   -0.311   -0.274    0.719    0.749    2.771    2.800    4.818    4.825    5.865    6.024
    6.156
            0.625000  0.072169  0.066358
  -71.089  -71.084  -35.393  -35.389  -35.336  -35.331  -35.283  -35.278   -9.574   -9.568
   -9.437   -9.431   -2.498   -2.485   -2.239   -2.226   -1.071   -1.047   -0.577   -0.566
   -0.311   -0.276    0.695    0.722    2.819    2.847    4.746    4.752    5.809    5.974
    6.208
            0.633333  0.057735  0.066358
  -71.089  -71.084  -35.389  -35.385  -35.342  -35.337  -35.282  -35.278   -9.557   -9.551
   -9.428   -9.422   -2.416   -2.405   -2.260   -2.247   -1.110   -1.100   -0.667   -0.662
   -0.306   -0.275    0.672    0.695    2.866    2.893    4.678    4.684    5.765    5.933
    6.259
            0.641667  0.043301  0.066358
  -71.089  -71.084  -35.385  -35.381  -35.347  -35.342  -35.282  -35.277   -9.542   -9.537
   -9.420   -9.414   -2.341   -2.332   -2.279   -2.265   -1.174   -1.167   -0.722   -0.716
   -0.298   -0.272    0.652    0.671    2.909    2.935    4.619    4.623    5.733    5.903
    6.307
            0.650000  0.028868  0.066358
  -71.089  -71.084  -35.382  -35.377  -35.352  -35.347  -35.282  -35.277   -9.531   -9.526
   -9.414   -9.408   -2.294   -2.280   -2.277   -2.271   -1.246   -1.230   -0.750   -0.742
   -0.289   -0.270    0.636    0.650    2.944    2.969    4.571    4.575    5.710    5.883
    6.347
            0.658333  0.014434  0.066358
  -71.089  -71.084  -35.379  -35.374  -35.356  -35.351  -35.282  -35.277   -9.524   -9.519
   -9.410   -9.405   -2.303   -2.288   -2.236   -2.231   -1.298   -1.278   -0.761   -0.754
   -0.280   -0.269    0.626    0.635    2.967    2.993    4.539    4.544    5.698    5.871
    6.378
            0.666667  0.000000  0.066358
  -71.089  -71.084  -35.378  -35.373  -35.357  -35.352  -35.282  -35.277   -9.522   -9.517
   -9.408   -9.403   -2.306   -2.291   -2.222   -2.217   -1.317   -1.295   -0.762   -0.758
   -0.275   -0.270    0.624    0.628    2.976    3.001    4.528    4.533    5.694    5.867
    6.393
            0.633333  0.000000  0.066358
  -71.089  -71.084  -35.381  -35.376  -35.352  -35.348  -35.282  -35.277   -9.533   -9.528
   -9.414   -9.409   -2.291   -2.277   -2.268   -2.263   -1.249   -1.233   -0.759   -0.744
   -0.292   -0.271    0.639    0.652    2.941    2.966    4.572    4.577    5.707    5.879
    6.333
            0.600000  0.000000  0.066358
  -71.089  -71.084  -35.387  -35.382  -35.343  -35.339  -35.283  -35.278   -9.568   -9.563
   -9.433   -9.427   -2.358   -2.352   -2.243   -2.229   -1.110   -1.103   -0.734   -0.700
   -0.327   -0.289    0.695    0.715    2.847    2.871    4.687    4.698    5.737    5.906
    6.194
            0.566667  0.000000  0.066358
  -71.089  -71.084  -35.391  -35.386  -35.333  -35.328  -35.284  -35.279   -9.631   -9.624
   -9.464   -9.457   -2.432   -2.425   -2.158   -2.145   -1.013   -1.006   -0.631   -0.588
   -0.370   -0.318    0.787    0.809    2.721    2.743    4.825    4.855    5.768    5.932
    6.009
            0.533333  0.000000  0.066358
  -71.090  -71.085  -35.392  -35.387  -35.323  -35.318  -35.285  -35.280   -9.721   -9.713
   -9.509   -9.500   -2.464   -2.456   -2.035   -2.022   -1.015   -0.992   -0.441   -0.401
   -0.393   -0.345    0.906    0.924    2.592    2.610    4.927    5.002    5.759    5.852
    5.873
            0.500000  0.000000  0.066358
  -71.090  -71.085  -35.391  -35.386  -35.312  -35.307  -35.287  -35.282   -9.837   -9.828
   -9.565   -9.555   -2.446   -2.437   -1.875   -1.861   -1.078   -1.036   -0.448   -0.376
   -0.174   -0.149    1.040    1.049    2.478    2.491    4.937    5.081    5.662    5.705
    5.813
            0.466667  0.000000  0.066358
  -71.090  -71.086  -35.387  -35.382  -35.302  -35.297  -35.289  -35.284   -9.976   -9.965
   -9.633   -9.621   -2.377   -2.367   -1.678   -1.664   -1.180   -1.122   -0.461   -0.381
    0.086    0.103    1.175    1.181    2.386    2.396    4.846    5.047    5.594    5.602
    5.774
            0.433333  0.000000  0.066358
  -71.091  -71.086  -35.380  -35.375  -35.292  -35.292  -35.287  -35.287  -10.132  -10.120
   -9.708   -9.695   -2.262   -2.249   -1.452   -1.436   -1.309   -1.240   -0.450   -0.365
    0.343    0.353    1.299    1.320    2.316    2.324    4.718    4.932    5.539    5.558
    5.709
            0.400000  0.000000  0.066358
  -71.092  -71.087  -35.370  -35.365  -35.294  -35.290  -35.283  -35.278  -10.301  -10.288
   -9.790   -9.774   -2.112   -2.093   -1.462   -1.386   -1.196   -1.176   -0.410   -0.321
    0.586    0.593    1.413    1.452    2.263    2.269    4.609    4.819    5.470    5.516
    5.626
            0.366667  0.000000  0.066358
  -71.092  -71.088  -35.358  -35.353  -35.298  -35.293  -35.274  -35.269  -10.477  -10.463
   -9.875   -9.858   -1.970   -1.923   -1.582   -1.524   -0.937   -0.906   -0.329   -0.241
    0.803    0.808    1.513    1.571    2.219    2.227    4.549    4.754    5.392    5.463
    5.536
            0.333333  0.000000  0.066358
  -71.093  -71.088  -35.344  -35.339  -35.301  -35.296  -35.265  -35.261  -10.654  -10.640
   -9.962   -9.943   -1.985   -1.876   -1.527   -1.522   -0.691   -0.637   -0.191   -0.115
    0.977    0.982    1.597    1.675    2.191    2.203    4.547    4.750    5.325    5.408
    5.451
            0.300000  0.000000  0.066358
  -71.094  -71.089  -35.328  -35.323  -35.305  -35.300  -35.258  -35.253  -10.828  -10.813
  -10.047  -10.026   -2.143   -2.020   -1.312   -1.305   -0.486   -0.394    0.021    0.074
    1.085    1.090    1.662    1.761    2.195    2.216    4.593    4.802    5.290    5.369
    5.381
            0.266667  0.000000  0.066358
  -71.095  -71.090  -35.312  -35.308  -35.307  -35.303  -35.251  -35.246  -10.994  -10.979
  -10.129  -10.107   -2.329   -2.202   -1.042   -1.036   -0.317   -0.187    0.293    0.324
    1.115    1.120    1.710    1.826    2.241    2.279    4.672    4.890    5.293    5.344
    5.363
            0.233333  0.000000  0.066358
  -71.096  -71.091  -35.311  -35.307  -35.295  -35.290  -35.245  -35.240  -11.149  -11.133
  -10.205  -10.182   -2.514   -2.385   -0.754   -0.748   -0.163   -0.001    0.588    0.608
    1.078    1.083    1.741    1.871    2.319    2.383    4.776    4.996    5.296    5.391
    5.395
            0.200000  0.000000  0.066358
  -71.096  -71.091  -35.315  -35.310  -35.279  -35.274  -35.240  -35.235  -11.289  -11.274
  -10.275  -10.250   -2.686   -2.557   -0.461   -0.456   -0.012    0.181    0.877    0.891
    1.003    1.008    1.759    1.895    2.402    2.500    4.909    5.115    5.318    5.427
    5.498
            0.166667  0.000000  0.066358
  -71.097  -71.092  -35.318  -35.313  -35.264  -35.259  -35.235  -35.230  -11.413  -11.397
  -10.336  -10.310   -2.841   -2.711   -0.176   -0.171    0.136    0.364    0.914    0.919
    1.140    1.150    1.766    1.899    2.470    2.606    5.079    5.253    5.377    5.471
    5.623
            0.133333  0.000000  0.066358
  -71.098  -71.093  -35.320  -35.315  -35.251  -35.246  -35.232  -35.227  -11.516  -11.500
  -10.388  -10.361   -2.973   -2.843    0.089    0.094    0.277    0.546    0.828    0.833
    1.362    1.369    1.765    1.884    2.517    2.691    5.285    5.414    5.473    5.547
    5.745
            0.100000  0.000000  0.066358
  -71.098  -71.093  -35.322  -35.317  -35.240  -35.235  -35.229  -35.224  -11.599  -11.583
  -10.429  -10.402   -3.080   -2.949    0.319    0.324    0.404    0.720    0.755    0.760
    1.534    1.540    1.761    1.851    2.543    2.750    5.512    5.585    5.597    5.658
    5.850
            0.066667  0.000000  0.066358
  -71.098  -71.094  -35.324  -35.319  -35.232  -35.227  -35.227  -35.222  -11.659  -11.642
  -10.459  -10.431   -3.157   -3.027    0.498    0.503    0.507    0.699    0.704    0.873
    1.653    1.659    1.755    1.807    2.556    2.787    5.716    5.726    5.745    5.805
    5.927
            0.033333  0.000000  0.066358
  -71.099  -71.094  -35.325  -35.320  -35.227  -35.225  -35.222  -35.221  -11.695  -11.679
  -10.477  -10.449   -3.204   -3.074    0.573    0.613    0.618    0.665    0.670    0.984
    1.722    1.727    1.750    1.765    2.561    2.807    5.813    5.818    5.870    5.876
    5.929
            0.000000  0.000000  0.066358
  -71.099  -71.094  -35.325  -35.320  -35.225  -35.225  -35.220  -35.220  -11.707  -11.691
  -10.483  -10.455   -3.220   -3.090    0.597    0.653    0.653    0.658    0.658    1.027
    1.744    1.744    1.750    1.750    2.562    2.813    5.847    5.847    5.853    5.853
    5.996
            0.500000  0.288675  0.066358
  -71.090  -71.085  -35.428  -35.424  -35.287  -35.282  -35.274  -35.269   -9.802   -9.794
   -9.571   -9.563   -3.282   -3.259   -2.047   -2.029   -1.198   -1.128    0.019    0.026
    0.822    0.837    2.004    2.005    2.016    2.021    5.325    5.331    5.653    5.706
    6.507
            0.500000  0.288675  0.063040
  -71.090  -71.085  -35.428  -35.424  -35.287  -35.282  -35.274  -35.269   -9.802   -9.794
   -9.571   -9.563   -3.282   -3.259   -2.047   -2.029   -1.198   -1.128    0.019    0.026
    0.822    0.837    2.005    2.005    2.016    2.021    5.325    5.331    5.653    5.706
    6.507
            0.500000  0.288675  0.059722
  -71.090  -71.085  -35.428  -35.424  -35.287  -35.282  -35.274  -35.269   -9.802   -9.794
   -9.571   -9.563   -3.282   -3.259   -2.047   -2.029   -1.198   -1.128    0.019    0.026
    0.822    0.837    2.004    2.005    2.016    2.021    5.325    5.331    5.653    5.706
    6.507
            0.500000  0.288675  0.056405
  -71.090  -71.085  -35.428  -35.424  -35.287  -35.282  -35.274  -35.269   -9.802   -9.794
   -9.571   -9.563   -3.282   -3.259   -2.047   -2.029   -1.198   -1.128    0.019    0.026
    0.822    0.837    2.004    2.005    2.016    2.021    5.325    5.331    5.653    5.706
    6.507
            0.500000  0.288675  0.053087
  -71.090  -71.085  -35.428  -35.424  -35.287  -35.282  -35.274  -35.269   -9.802   -9.794
   -9.571   -9.563   -3.282   -3.259   -2.047   -2.029   -1.198   -1.128    0.019    0.026
    0.823    0.837    2.004    2.005    2.016    2.021    5.325    5.331    5.653    5.706
    6.507
            0.500000  0.288675  0.049769
  -71.090  -71.085  -35.428  -35.424  -35.287  -35.282  -35.274  -35.269   -9.802   -9.794
   -9.571   -9.563   -3.282   -3.259   -2.047   -2.029   -1.198   -1.128    0.019    0.026
    0.823    0.837    2.004    2.005    2.016    2.021    5.325    5.331    5.653    5.706
    6.507
            0.500000  0.288675  0.046451
  -71.090  -71.085  -35.428  -35.424  -35.287  -35.282  -35.274  -35.269   -9.802   -9.794
   -9.571   -9.563   -3.282   -3.259   -2.047   -2.029   -1.198   -1.128    0.019    0.026
    0.823    0.837    2.004    2.005    2.016    2.021    5.325    5.331    5.653    5.706
    6.507
            0.500000  0.288675  0.043133
  -71.090  -71.085  -35.428  -35.424  -35.287  -35.282  -35.274  -35.269   -9.802   -9.794
   -9.571   -9.563   -3.282   -3.259   -2.047   -2.029   -1.198   -1.128    0.019    0.026
    0.822    0.837    2.004    2.005    2.016    2.021    5.325    5.331    5.653    5.705
    6.506
            0.500000  0.288675  0.039815
  -71.090  -71.085  -35.428  -35.424  -35.287  -35.282  -35.274  -35.269   -9.802   -9.794
   -9.571   -9.563   -3.282   -3.259   -2.047   -2.029   -1.198   -1.128    0.019    0.026
    0.822    0.837    2.004    2.005    2.016    2.021    5.325    5.331    5.653    5.705
    6.506
            0.500000  0.288675  0.036497
  -71.090  -71.085  -35.428  -35.424  -35.287  -35.282  -35.274  -35.269   -9.802   -9.794
   -9.571   -9.563   -3.282   -3.259   -2.047   -2.029   -1.198   -1.128    0.019    0.026
    0.822    0.837    2.004    2.005    2.016    2.021    5.325    5.331    5.653    5.705
    6.506
            0.500000  0.288675  0.033179
  -71.090  -71.085  -35.428  -35.424  -35.287  -35.282  -35.274  -35.269   -9.802   -9.794
   -9.571   -9.563   -3.282   -3.259   -2.047   -2.029   -1.198   -1.128    0.019    0.026
    0.822    0.837    2.004    2.005    2.016    2.021    5.325    5.331    5.653    5.705
    6.506
            0.500000  0.288675  0.029861
  -71.090  -71.085  -35.428  -35.424  -35.287  -35.282  -35.274  -35.269   -9.802   -9.794
   -9.571   -9.563   -3.282   -3.259   -2.047   -2.029   -1.198   -1.128    0.019    0.026
    0.822    0.837    2.004    2.005    2.016    2.021    5.325    5.331    5.653    5.705
    6.506
            0.500000  0.288675  0.026543
  -71.090  -71.085  -35.428  -35.424  -35.287  -35.282  -35.274  -35.269   -9.802   -9.794
   -9.571   -9.563   -3.282   -3.259   -2.047   -2.029   -1.198   -1.128    0.019    0.026
    0.822    0.837    2.004    2.005    2.016    2.021    5.325    5.331    5.653    5.705
    6.506
            0.500000  0.288675  0.023225
  -71.090  -71.085  -35.428  -35.424  -35.287  -35.282  -35.274  -35.269   -9.802   -9.794
   -9.571   -9.563   -3.282   -3.259   -2.047   -2.029   -1.198   -1.128    0.019    0.026
    0.822    0.837    2.004    2.005    2.016    2.021    5.325    5.331    5.653    5.705
    6.506
            0.500000  0.288675  0.019907
  -71.090  -71.085  -35.428  -35.424  -35.287  -35.282  -35.274  -35.269   -9.802   -9.794
   -9.571   -9.563   -3.282   -3.259   -2.047   -2.029   -1.198   -1.128    0.019    0.026
    0.822    0.837    2.004    2.005    2.016    2.021    5.325    5.331    5.653    5.705
    6.506
            0.500000  0.288675  0.016590
  -71.090  -71.085  -35.428  -35.424  -35.287  -35.282  -35.274  -35.269   -9.802   -9.794
   -9.571   -9.563   -3.282   -3.259   -2.047   -2.029   -1.198   -1.128    0.019    0.026
    0.822    0.837    2.004    2.005    2.016    2.021    5.325    5.331    5.653    5.705
    6.507
            0.500000  0.288675  0.013272
  -71.090  -71.085  -35.428  -35.424  -35.287  -35.282  -35.274  -35.269   -9.802   -9.794
   -9.571   -9.563   -3.282   -3.259   -2.047   -2.029   -1.198   -1.128    0.019    0.026
    0.822    0.837    2.004    2.005    2.016    2.021    5.325    5.331    5.653    5.705
    6.507
            0.500000  0.288675  0.009954
  -71.090  -71.085  -35.428  -35.424  -35.287  -35.282  -35.274  -35.269   -9.802   -9.794
   -9.571   -9.563   -3.282   -3.259   -2.047   -2.029   -1.198   -1.128    0.019    0.026
    0.822    0.837    2.004    2.005    2.016    2.021    5.325    5.331    5.653    5.705
    6.507
            0.500000  0.288675  0.006636
  -71.090  -71.085  -35.428  -35.424  -35.287  -35.282  -35.274  -35.269   -9.802   -9.794
   -9.571   -9.563   -3.282   -3.259   -2.047   -2.029   -1.198   -1.128    0.019    0.026
    0.822    0.837    2.004    2.005    2.016    2.021    5.325    5.331    5.653    5.705
    6.507
            0.500000  0.288675  0.003318
  -71.090  -71.085  -35.428  -35.424  -35.287  -35.282  -35.274  -35.269   -9.802   -9.794
   -9.571   -9.563   -3.282   -3.259   -2.047   -2.029   -1.198   -1.128    0.019    0.026
    0.822    0.837    2.004    2.005    2.016    2.021    5.325    5.331    5.653    5.705
    6.507
            0.500000  0.288675  0.000000
  -71.090  -71.085  -35.428  -35.424  -35.287  -35.282  -35.274  -35.269   -9.802   -9.794
   -9.571   -9.563   -3.282   -3.259   -2.047   -2.029   -1.198   -1.128    0.019    0.026
    0.822    0.837    2.004    2.005    2.016    2.021    5.325    5.331    5.653    5.706
    6.507
            0.666667  0.000000  0.000000
  -71.089  -71.084  -35.378  -35.373  -35.357  -35.352  -35.282  -35.277   -9.522   -9.517
   -9.408   -9.403   -2.306   -2.291   -2.222   -2.217   -1.317   -1.295   -0.763   -0.758
   -0.275   -0.271    0.624    0.628    2.976    3.001    4.528    4.533    5.694    5.867
    6.392
            0.666667  0.000000  0.003318
  -71.089  -71.084  -35.378  -35.373  -35.357  -35.352  -35.282  -35.277   -9.522   -9.517
   -9.408   -9.403   -2.306   -2.291   -2.222   -2.217   -1.317   -1.295   -0.763   -0.758
   -0.275   -0.271    0.624    0.628    2.976    3.001    4.528    4.533    5.694    5.867
    6.392
            0.666667  0.000000  0.006636
  -71.089  -71.084  -35.378  -35.373  -35.357  -35.352  -35.282  -35.277   -9.522   -9.517
   -9.408   -9.403   -2.306   -2.291   -2.222   -2.217   -1.317   -1.295   -0.763   -0.758
   -0.275   -0.271    0.624    0.628    2.976    3.001    4.528    4.533    5.694    5.867
    6.392
            0.666667  0.000000  0.009954
  -71.089  -71.084  -35.378  -35.373  -35.357  -35.352  -35.282  -35.277   -9.522   -9.517
   -9.408   -9.403   -2.306   -2.291   -2.222   -2.217   -1.317   -1.295   -0.763   -0.758
   -0.275   -0.271    0.624    0.628    2.976    3.001    4.528    4.533    5.694    5.867
    6.392
            0.666667  0.000000  0.013272
  -71.089  -71.084  -35.378  -35.373  -35.357  -35.352  -35.282  -35.277   -9.522   -9.517
   -9.408   -9.403   -2.306   -2.291   -2.222   -2.217   -1.317   -1.295   -0.763   -0.758
   -0.275   -0.271    0.624    0.628    2.976    3.001    4.528    4.533    5.694    5.867
    6.393
            0.666667  0.000000  0.016590
  -71.089  -71.084  -35.378  -35.373  -35.357  -35.352  -35.282  -35.277   -9.522   -9.517
   -9.408   -9.403   -2.306   -2.291   -2.222   -2.217   -1.317   -1.295   -0.763   -0.758
   -0.275   -0.271    0.624    0.628    2.976    3.001    4.528    4.533    5.694    5.867
    6.393
            0.666667  0.000000  0.019907
  -71.089  -71.084  -35.378  -35.373  -35.357  -35.352  -35.282  -35.277   -9.522   -9.517
   -9.408   -9.403   -2.306   -2.291   -2.222   -2.217   -1.317   -1.295   -0.763   -0.758
   -0.275   -0.271    0.624    0.628    2.976    3.001    4.528    4.533    5.694    5.867
    6.393
            0.666667  0.000000  0.023225
  -71.089  -71.084  -35.378  -35.373  -35.357  -35.352  -35.282  -35.277   -9.522   -9.517
   -9.408   -9.403   -2.306   -2.291   -2.222   -2.217   -1.317   -1.295   -0.763   -0.758
   -0.275   -0.271    0.624    0.628    2.976    3.001    4.528    4.533    5.694    5.867
    6.393
            0.666667  0.000000  0.026543
  -71.089  -71.084  -35.378  -35.373  -35.357  -35.352  -35.282  -35.277   -9.522   -9.517
   -9.408   -9.403   -2.306   -2.291   -2.222   -2.217   -1.317   -1.295   -0.763   -0.758
   -0.275   -0.271    0.624    0.628    2.976    3.001    4.528    4.533    5.694    5.867
    6.393
            0.666667  0.000000  0.029861
  -71.089  -71.084  -35.378  -35.373  -35.357  -35.352  -35.282  -35.277   -9.522   -9.517
   -9.408   -9.403   -2.306   -2.291   -2.222   -2.217   -1.317   -1.295   -0.763   -0.758
   -0.275   -0.271    0.624    0.628    2.976    3.001    4.528    4.533    5.694    5.867
    6.393
            0.666667  0.000000  0.033179
